Date,Exercise,Category,Weight (kgs),Reps,Distance,Distance Unit,Time,Comment
2021-04-02,Seated Dumbbell Lateral Raise,Shoulders,24.0,12,,,,""
2021-04-02,V-Bar Push Down,Triceps,20.0,20,,,,""
2021-04-02,V-Bar Push Down,Triceps,22.5,16,,,,""
2021-04-02,V-Bar Push Down,Triceps,25.0,15,,,,""
2021-04-02,V-Bar Push Down,Triceps,27.5,12,,,,""
2021-04-02,V-Bar Push Down,Triceps,30.0,10,,,,""
2021-04-02,Balance Ball Crunches,Abs,0.0,30,,,,""
2021-04-02,Balance Ball Crunches,Abs,0.0,30,,,,""
2021-04-02,Balance Ball Crunches,Abs,0.0,30,,,,""
2021-04-02,Balance Ball Crunches,Abs,0.0,30,,,,""
2021-04-02,Treadmill,Cardio,,,2.07,km,0:20:00,""
2021-04-03,Squat Ass To Grass,Legs,20.0,10,,,,"Warmup"
2021-04-03,Romanian Deadlift,Legs,20.0,15,,,,"Warmup"
2021-04-03,Romanian Deadlift,Legs,50.0,10,,,,"Warmup"
2021-04-03,Squat Ass To Grass,Legs,50.0,8,,,,"Warmup. Start from below"
2021-04-03,Squat Ass To Grass,Legs,70.0,12,,,,""
2021-04-03,Squat Ass To Grass,Legs,80.0,12,,,,""
2021-04-03,Squat Ass To Grass,Legs,90.0,12,,,,""
2021-04-03,Squat Ass To Grass,Legs,100.0,12,,,,""
2021-04-03,Squat Ass To Grass,Legs,110.0,12,,,,""
2021-04-03,Romanian Deadlift,Legs,70.0,12,,,,""
2021-04-03,Romanian Deadlift,Legs,80.0,12,,,,""
2021-04-03,Romanian Deadlift,Legs,90.0,12,,,,""
2021-04-03,Romanian Deadlift,Legs,100.0,11,,,,""
2021-04-03,Romanian Deadlift,Legs,100.0,12,,,,""
2021-04-03,Angled Leg Press Quads,Legs,150.0,20,,,,""
2021-04-03,Angled Leg Press Quads,Legs,150.0,22,,,,""
2021-04-03,Angled Leg Press Quads,Legs,170.0,20,,,,""
2021-04-03,Angled Leg Press Quads,Legs,170.0,22,,,,""
2021-04-03,Angled Leg Press Quads,Legs,190.0,20,,,,""
2021-04-03,Angled Leg Press Hams,Legs,150.0,20,,,,""
2021-04-03,Angled Leg Press Hams,Legs,170.0,20,,,,""
2021-04-03,Angled Leg Press Hams,Legs,180.0,22,,,,""
2021-04-03,Angled Leg Press Hams,Legs,190.0,18,,,,""
2021-04-03,Angled Leg Press Hams,Legs,200.0,22,,,,""
2021-04-03,Seated Calf Raise Machine,Legs,60.0,15,,,,""
2021-04-03,Seated Calf Raise Machine,Legs,60.0,10,,,,"Inwards"
2021-04-03,Seated Calf Raise Machine,Legs,60.0,10,,,,"Outwards"
2021-04-03,Hanging Leg Raise,Abs,0.0,20,,,,""
2021-04-03,Seated Calf Raise Machine,Legs,70.0,15,,,,""
2021-04-03,Seated Calf Raise Machine,Legs,70.0,8,,,,"Inwards"
2021-04-03,Seated Calf Raise Machine,Legs,70.0,8,,,,"Outwards"
2021-04-03,Hanging Leg Raise,Abs,0.0,20,,,,""
2021-04-03,Seated Calf Raise Machine,Legs,75.0,10,,,,""
2021-04-03,Seated Calf Raise Machine,Legs,75.0,4,,,,"Inwards"
2021-04-03,Seated Calf Raise Machine,Legs,75.0,4,,,,"Outwards"
2021-04-03,Hanging Leg Raise,Abs,0.0,20,,,,""
2021-04-03,Hanging Leg Raise,Abs,0.0,20,,,,""
2021-04-03,Hanging Leg Raise,Abs,0.0,20,,,,""
2021-04-03,Stairmaster,Cardio,,,,,0:10:00,""
2021-04-04,Stationary Bike,Cardio,,,15.0,km,0:40:00,""
2021-04-04,Treadmill,Cardio,,,4.74,km,0:45:00,""
2021-04-05,Barbell Deadlift,Back,20.0,15,,,,"Warmup"
2021-04-05,Barbell Deadlift,Back,70.0,10,,,,"Warmup"
2021-04-05,Barbell Deadlift,Back,100.0,6,,,,"Warmup"
2021-04-05,Barbell Deadlift,Back,130.0,5,,,,""
2021-04-05,Barbell Deadlift,Back,140.0,4,,,,""
2021-04-05,Barbell Deadlift,Back,145.0,3,,,,""
2021-04-05,Barbell Deadlift,Back,147.5,1,,,,""
2021-04-05,Barbell Deadlift,Back,140.0,1,,,,""
2021-04-05,Barbell Row,Back,20.0,16,,,,"Warmup"
2021-04-05,Barbell Row,Back,50.0,12,,,,"Warmup"
2021-04-05,Barbell Row,Back,70.0,10,,,,"Warmup"
2021-04-05,Barbell Row,Back,100.0,8,,,,""
2021-04-05,Barbell Row,Back,110.0,6,,,,""
2021-04-05,Barbell Row,Back,120.0,6,,,,""
2021-04-05,Barbell Row,Back,110.0,6,,,,""
2021-04-05,Barbell Row,Back,100.0,10,,,,""
2021-04-05,Barbell Curl Wide Grip,Biceps,20.0,10,,,,""
2021-04-05,Dumbbell Wide Curl,Biceps,28.0,10,,,,""
2021-04-05,Low Row Machine Close Grip,Back,50.0,10,,,,""
2021-04-05,Dumbbell Concentration Curl,Biceps,10.0,15,,,,""
2021-04-05,Treadmill,Cardio,,,1.48,km,0:15:00,""
2021-04-05,Dumbbell Wide Curl,Biceps,32.0,10,,,,""
2021-04-05,Dumbbell Wide Curl,Biceps,36.0,8,,,,""
2021-04-05,Dumbbell Wide Curl,Biceps,36.0,12,,,,""
2021-04-05,Dumbbell Wide Curl,Biceps,32.0,15,,,,""
2021-04-05,Low Row Machine Close Grip,Back,65.0,10,,,,""
2021-04-05,Low Row Machine Close Grip,Back,75.0,10,,,,""
2021-04-05,Low Row Machine Close Grip,Back,75.0,8,,,,""
2021-04-05,Low Row Machine Close Grip,Back,85.0,8,,,,""
2021-04-05,Dumbbell Concentration Curl,Biceps,12.0,10,,,,""
2021-04-05,Dumbbell Concentration Curl,Biceps,14.0,10,,,,""
2021-04-05,Dumbbell Concentration Curl,Biceps,16.0,10,,,,""
2021-04-05,Dumbbell Concentration Curl,Biceps,10.0,20,,,,""
2021-04-05,Leg Raises,Abs,0.0,25,,,,""
2021-04-05,Leg Raises,Abs,0.0,25,,,,""
2021-04-05,Leg Raises,Abs,0.0,25,,,,""
2021-04-05,Leg Raises,Abs,0.0,25,,,,""
2021-04-06,Flat Barbell Bench Press,Chest,20.0,30,,,,"Warmup"
2021-04-06,Flat Barbell Bench Press,Chest,50.0,20,,,,"Warmup"
2021-04-06,Flat Barbell Bench Press,Chest,80.0,8,,,,"Warmup"
2021-04-06,Flat Barbell Bench Press,Chest,100.0,4,,,,""
2021-04-06,Overhead Press,Shoulders,20.0,15,,,,"Warmup"
2021-04-06,Overhead Press,Shoulders,30.0,10,,,,"Warmup"
2021-04-06,Overhead Press,Shoulders,40.0,8,,,,"Warmup"
2021-04-06,Overhead Press,Shoulders,45.0,8,,,,""
2021-04-06,Smith Machine Close Grip Bench Press,Triceps,10.0,20,,,,"Warmup"
2021-04-06,Smith Machine Close Grip Bench Press,Triceps,40.0,16,,,,"Warmup"
2021-04-06,Incline Dumbbell Bench Press,Chest,36.0,20,,,,""
2021-04-06,Inclined Dumbbell Lateral Raises,Shoulders,16.0,20,,,,""
2021-04-06,Flat Barbell Bench Press,Chest,90.0,8,,,,""
2021-04-06,Flat Barbell Bench Press,Chest,95.0,5,,,,""
2021-04-06,Flat Barbell Bench Press,Chest,95.0,7,,,,""
2021-04-06,Flat Barbell Bench Press,Chest,95.0,6,,,,""
2021-04-06,Flat Barbell Bench Press,Chest,90.0,7,,,,""
2021-04-06,Overhead Press,Shoulders,50.0,5,,,,""
2021-04-06,Overhead Press,Shoulders,50.0,6,,,,""
2021-04-06,Overhead Press,Shoulders,55.0,4,,,,""
2021-04-06,Overhead Press,Shoulders,55.0,5,,,,""
2021-04-06,Overhead Press,Shoulders,50.0,5,,,,""
2021-04-06,Smith Machine Close Grip Bench Press,Triceps,60.0,10,,,,"Warmup"
2021-04-06,Smith Machine Close Grip Bench Press,Triceps,80.0,8,,,,""
2021-04-06,Smith Machine Close Grip Bench Press,Triceps,90.0,6,,,,""
2021-04-06,Smith Machine Close Grip Bench Press,Triceps,95.0,6,,,,""
2021-04-06,Smith Machine Close Grip Bench Press,Triceps,95.0,8,,,,""
2021-04-06,Smith Machine Close Grip Bench Press,Triceps,60.0,20,,,,""
2021-04-06,Incline Dumbbell Bench Press,Chest,40.0,16,,,,""
2021-04-06,Incline Dumbbell Bench Press,Chest,44.0,15,,,,""
2021-04-06,Incline Dumbbell Bench Press,Chest,48.0,12,,,,""
2021-04-06,Incline Dumbbell Bench Press,Chest,52.0,10,,,,""
2021-04-06,Inclined Dumbbell Lateral Raises,Shoulders,20.0,16,,,,""
2021-04-06,Inclined Dumbbell Lateral Raises,Shoulders,24.0,15,,,,""
2021-04-06,Inclined Dumbbell Lateral Raises,Shoulders,28.0,15,,,,""
2021-04-06,Rope Overhead Triceps Extension,Triceps,20.0,20,,,,""
2021-04-06,Rope Overhead Triceps Extension,Triceps,25.0,15,,,,""
2021-04-06,Rope Overhead Triceps Extension,Triceps,30.0,15,,,,""
2021-04-06,Rope Overhead Triceps Extension,Triceps,30.0,16,,,,""
2021-04-06,Rope Overhead Triceps Extension,Triceps,27.5,20,,,,""
2021-04-06,Balance Ball Crunches,Abs,0.0,20,,,,""
2021-04-06,Balance Ball Crunches,Abs,0.0,20,,,,""
2021-04-06,Balance Ball Crunches,Abs,0.0,20,,,,""
2021-04-06,Balance Ball Crunches,Abs,0.0,20,,,,""
2021-04-06,Balance Ball Crunches,Abs,0.0,20,,,,""
2021-04-07,Barbell Squat,Legs,20.0,15,,,,"Warmup"
2021-04-07,Barbell Squat,Legs,70.0,10,,,,"Warmup"
2021-04-07,Barbell Squat,Legs,100.0,8,,,,"Warmup"
2021-04-07,Barbell Squat,Legs,130.0,6,,,,""
2021-04-07,Romanian Deadlift,Legs,20.0,15,,,,"Warmup"
2021-04-07,Romanian Deadlift,Legs,50.0,10,,,,"Warmup"
2021-04-07,Romanian Deadlift,Legs,70.0,10,,,,"Warmup"
2021-04-07,Romanian Deadlift,Legs,100.0,8,,,,""
2021-04-07,Leg Extension Machine,Legs,86.0,15,,,,""
2021-04-07,Barbell Squat,Legs,135.0,6,,,,""
2021-04-07,Barbell Squat,Legs,135.0,10,,,,""
2021-04-07,Barbell Squat,Legs,140.0,10,,,,""
2021-04-07,Barbell Squat,Legs,145.0,10,,,,""
2021-04-07,Romanian Deadlift,Legs,105.0,10,,,,""
2021-04-07,Romanian Deadlift,Legs,110.0,7,,,,""
2021-04-07,Romanian Deadlift,Legs,110.0,6,,,,""
2021-04-07,Romanian Deadlift,Legs,115.0,4,,,,""
2021-04-07,Leg Extension Machine,Legs,91.0,15,,,,""
2021-04-07,Leg Extension Machine,Legs,96.0,12,,,,""
2021-04-07,Leg Extension Machine,Legs,100.0,12,,,,""
2021-04-07,Leg Extension Machine,Legs,105.0,12,,,,""
2021-04-07,Lying Leg Curl Machine,Legs,75.0,15,,,,""
2021-04-07,Lying Leg Curl Machine,Legs,80.0,10,,,,""
2021-04-07,Lying Leg Curl Machine,Legs,85.0,10,,,,""
2021-04-07,Lying Leg Curl Machine,Legs,90.0,10,,,,""
2021-04-07,Lying Leg Curl Machine,Legs,90.0,12,,,,""
2021-04-07,Goblet Squat,Legs,12.0,10,,,,""
2021-04-07,Goblet Squat,Legs,16.0,10,,,,""
2021-04-07,Goblet Squat,Legs,24.0,10,,,,""
2021-04-07,Seated Calf Raise Machine,Legs,70.0,8,,,,""
2021-04-07,Seated Calf Raise Machine,Legs,70.0,6,,,,"Inwards"
2021-04-07,Seated Calf Raise Machine,Legs,70.0,6,,,,"Outwards"
2021-04-07,Seated Calf Raise Machine,Legs,80.0,6,,,,""
2021-04-07,Seated Calf Raise Machine,Legs,80.0,6,,,,"Inwards"
2021-04-07,Seated Calf Raise Machine,Legs,80.0,6,,,,"Outwards"
2021-04-07,Seated Calf Raise Machine,Legs,85.0,4,,,,""
2021-04-07,Seated Calf Raise Machine,Legs,85.0,4,,,,"Inwards"
2021-04-07,Seated Calf Raise Machine,Legs,85.0,4,,,,"Outwards"
2021-04-07,Seated Calf Raise Machine,Legs,90.0,4,,,,""
2021-04-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2021-04-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2021-04-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2021-04-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2021-04-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2021-04-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2021-04-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2021-04-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2021-04-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2021-04-07,Hanging Leg Raise,Abs,0.0,10,,,,""
2021-04-07,Stairmaster,Cardio,,,,,0:10:00,""
2021-04-08,Barbell Deadlift,Back,20.0,15,,,,"Warmup"
2021-04-08,Barbell Deadlift,Back,70.0,8,,,,"Warmup"
2021-04-08,Chin up Close Grip,Biceps,0.0,10,,,,""
2021-04-08,Barbell Row,Back,20.0,20,,,,"Warmup"
2021-04-08,Barbell Row,Back,40.0,20,,,,"Warmup"
2021-04-08,Barbell Row,Back,70.0,15,,,,""
2021-04-08,Dumbbell Wide Curl,Biceps,24.0,15,,,,""
2021-04-08,Barbell Deadlift,Back,100.0,10,,,,""
2021-04-08,Barbell Deadlift,Back,100.0,10,,,,""
2021-04-08,Barbell Deadlift,Back,110.0,10,,,,""
2021-04-08,Barbell Deadlift,Back,110.0,9,,,,""
2021-04-08,Barbell Deadlift,Back,120.0,8,,,,""
2021-04-08,Barbell Row,Back,80.0,12,,,,""
2021-04-08,Barbell Row,Back,80.0,15,,,,""
2021-04-08,Barbell Row,Back,75.0,17,,,,""
2021-04-08,Barbell Row,Back,75.0,15,,,,""
2021-04-08,Dumbbell Wide Curl,Biceps,24.0,12,,,,""
2021-04-08,Dumbbell Wide Curl,Biceps,28.0,11,,,,""
2021-04-08,Dumbbell Wide Curl,Biceps,28.0,14,,,,""
2021-04-08,Dumbbell Wide Curl,Biceps,32.0,10,,,,""
2021-04-08,Low Row Machine Close Grip,Back,40.0,22,,,,""
2021-04-08,Lat Pull Down Wide Grip,Back,50.0,17,,,,""
2021-04-08,Lat Pull Down Wide Grip,Back,55.0,15,,,,""
2021-04-08,Lat Pull Down Wide Grip,Back,65.0,10,,,,""
2021-04-08,Lat Pull Down Wide Grip,Back,65.0,12,,,,""
2021-04-08,Lat Pull Down Wide Grip,Back,75.0,8,,,,""
2021-04-08,EZ-Bar Curl,Biceps,10.0,20,,,,""
2021-04-08,EZ-Bar Curl,Biceps,20.0,16,,,,""
2021-04-08,EZ-Bar Curl,Biceps,25.0,12,,,,""
2021-04-08,EZ-Bar Curl,Biceps,25.0,15,,,,""
2021-04-08,EZ-Bar Curl,Biceps,30.0,10,,,,""
2021-04-08,Balance Ball Crunches,Abs,0.0,20,,,,""
2021-04-08,Balance Ball Crunches,Abs,0.0,20,,,,""
2021-04-08,Balance Ball Crunches,Abs,0.0,20,,,,""
2021-04-08,Balance Ball Crunches,Abs,0.0,20,,,,""
2021-04-08,Balance Ball Crunches,Abs,0.0,20,,,,""
2021-04-08,Treadmill,Cardio,,,2.13,km,0:20:00,""
2021-04-09,Flat Barbell Bench Press,Chest,20.0,30,,,,"Warmup"
2021-04-09,Flat Barbell Bench Press,Chest,40.0,30,,,,"Warmup"
2021-04-09,Flat Barbell Bench Press,Chest,50.0,20,,,,"Warmup"
2021-04-09,Flat Barbell Bench Press,Chest,70.0,15,,,,""
2021-04-09,Flat Barbell Bench Press,Chest,70.0,15,,,,""
2021-04-09,Flat Barbell Bench Press,Chest,75.0,12,,,,""
2021-04-09,Flat Barbell Bench Press,Chest,75.0,10,,,,""
2021-04-09,Flat Barbell Bench Press,Chest,80.0,10,,,,""
2021-04-09,Flat Barbell Bench Press,Chest,50.0,26,,,,""
2021-04-09,Overhead Press,Shoulders,20.0,16,,,,"Warmup"
2021-04-09,Overhead Press,Shoulders,25.0,12,,,,"Warmup"
2021-04-09,Overhead Press,Shoulders,30.0,12,,,,"Warmup"
2021-04-09,Overhead Press,Shoulders,40.0,10,,,,""
2021-04-09,Overhead Press,Shoulders,40.0,12,,,,""
2021-04-09,Overhead Press,Shoulders,45.0,8,,,,""
2021-04-09,Overhead Press,Shoulders,45.0,8,,,,""
2021-04-09,Overhead Press,Shoulders,45.0,8,,,,""
2021-04-09,Incline Barbell Bench Press,Chest,50.0,16,,,,""
2021-04-09,Dumbbell Skull Crusher,Triceps,28.0,20,,,,""
2021-04-09,Incline Barbell Bench Press,Chest,55.0,12,,,,""
2021-04-09,Incline Barbell Bench Press,Chest,55.0,12,,,,""
2021-04-09,Incline Barbell Bench Press,Chest,60.0,10,,,,""
2021-04-09,Incline Barbell Bench Press,Chest,60.0,12,,,,""
2021-04-09,Dumbbell Skull Crusher,Triceps,32.0,20,,,,""
2021-04-09,Dumbbell Skull Crusher,Triceps,36.0,15,,,,""
2021-04-09,Dumbbell Skull Crusher,Triceps,36.0,15,,,,""
2021-04-09,Dumbbell Skull Crusher,Triceps,40.0,10,,,,""
2021-04-09,Seated Bent Over Dumbbell Flies,Shoulders,12.0,25,,,,""
2021-04-09,Seated Bent Over Dumbbell Flies,Shoulders,16.0,20,,,,""
2021-04-09,Seated Bent Over Dumbbell Flies,Shoulders,20.0,18,,,,""
2021-04-09,Seated Bent Over Dumbbell Flies,Shoulders,24.0,15,,,,""
2021-04-09,Seated Bent Over Dumbbell Flies,Shoulders,24.0,12,,,,""
2021-04-09,Shoulder Hammer Raises,Shoulders,12.0,20,,,,""
2021-04-09,Lateral Dumbbell Raise,Shoulders,12.0,15,,,,""
2021-04-09,Shoulder Hammer Raises,Shoulders,16.0,15,,,,""
2021-04-09,Lateral Dumbbell Raise,Shoulders,16.0,15,,,,""
2021-04-09,Shoulder Hammer Raises,Shoulders,20.0,10,,,,""
2021-04-09,Lateral Dumbbell Raise,Shoulders,20.0,12,,,,""
2021-04-09,Chest Underhand Dumbbell Fly,Chest,24.0,12,,,,""
2021-04-09,Chest Underhand Dumbbell Fly,Chest,24.0,12,,,,""
2021-04-09,Chest Underhand Dumbbell Fly,Chest,24.0,15,,,,""
2021-04-09,Rope Push Down,Triceps,25.0,15,,,,""
2021-04-09,Rope Push Down,Triceps,22.5,20,,,,""
2021-04-09,Rope Push Down,Triceps,20.0,25,,,,""
2021-04-09,Rope Push Down,Triceps,17.5,16,,,,""
2021-04-09,Rope Push Down,Triceps,15.0,20,,,,""
2021-04-09,Balance Ball Crunches,Abs,0.0,30,,,,""
2021-04-09,Balance Ball Crunches,Abs,0.0,25,,,,""
2021-04-09,Balance Ball Crunches,Abs,0.0,25,,,,""
2021-04-09,Balance Ball Crunches,Abs,0.0,25,,,,""
2021-04-10,Barbell Front Squat,Legs,20.0,10,,,,""
2021-04-10,Squat Ass To Grass,Legs,100.0,10,,,,""
2021-04-10,Romanian Deadlift,Legs,20.0,15,,,,"Warmup"
2021-04-10,Romanian Deadlift,Legs,60.0,12,,,,""
2021-04-10,Barbell Front Squat,Legs,40.0,8,,,,""
2021-04-10,Barbell Front Squat,Legs,50.0,10,,,,""
2021-04-10,Squat Ass To Grass,Legs,100.0,10,,,,""
2021-04-10,Squat Ass To Grass,Legs,110.0,10,,,,""
2021-04-10,Squat Ass To Grass,Legs,120.0,10,,,,""
2021-04-10,Squat Ass To Grass,Legs,130.0,10,,,,""
2021-04-10,Romanian Deadlift,Legs,80.0,10,,,,""
2021-04-10,Romanian Deadlift,Legs,100.0,10,,,,""
2021-04-10,Romanian Deadlift,Legs,100.0,10,,,,""
2021-04-10,Romanian Deadlift,Legs,100.0,11,,,,""
2021-04-10,Romanian Deadlift,Legs,100.0,4,,,,""
2021-04-10,Single Leg Squat Smith Machine,Legs,60.0,10,,,,""
2021-04-10,Single Leg Squat Smith Machine,Legs,70.0,10,,,,""
2021-04-10,Single Leg Squat Smith Machine,Legs,80.0,10,,,,""
2021-04-10,Single Leg Squat Smith Machine,Legs,80.0,10,,,,""
2021-04-10,Single Leg Squat Smith Machine,Legs,70.0,12,,,,""
2021-04-10,Inverted Smith Machine Leg Press,Legs,60.0,12,,,,""
2021-04-10,Inverted Smith Machine Leg Press,Legs,100.0,20,,,,""
2021-04-10,Inverted Smith Machine Leg Press,Legs,110.0,16,,,,""
2021-04-10,Inverted Smith Machine Leg Press,Legs,120.0,12,,,,""
2021-04-10,Inverted Smith Machine Leg Press,Legs,120.0,17,,,,""
2021-04-10,Seated Calf Raise Machine,Legs,60.0,12,,,,""
2021-04-10,Seated Calf Raise Machine,Legs,60.0,10,,,,""
2021-04-10,Seated Calf Raise Machine,Legs,55.0,10,,,,""
2021-04-10,Seated Calf Raise Machine,Legs,55.0,10,,,,""
2021-04-10,Seated Calf Raise Machine,Legs,50.0,10,,,,""
2021-04-10,Seated Calf Raise Machine,Legs,50.0,10,,,,""
2021-04-10,Seated Calf Raise Machine,Legs,40.0,15,,,,""
2021-04-10,Seated Calf Raise Machine,Legs,20.0,22,,,,""
2021-04-10,Cable Pulldown,Back,15.0,20,,,,""
2021-04-10,Cable Pulldown,Back,17.5,15,,,,""
2021-04-10,Cable Pulldown,Back,20.0,10,,,,""
2021-04-10,Stairmaster,Cardio,,,,,0:10:00,""
2021-04-11,Treadmill,Cardio,,,6.1,km,1:00:00,""
2021-04-11,Stationary Bike,Cardio,,,12.65,km,0:30:26,""
2021-04-12,Barbell Deadlift,Back,20.0,15,,,,"Warmup"
2021-04-12,Barbell Deadlift,Back,70.0,10,,,,"8"
2021-04-12,Barbell Deadlift,Back,100.0,4,,,,"Warmup"
2021-04-12,Barbell Deadlift,Back,135.0,5,,,,""
2021-04-12,Wide Grip Barbell Row,Back,20.0,16,,,,"Warmup"
2021-04-12,Barbell Deadlift,Back,135.0,5,,,,""
2021-04-12,Barbell Deadlift,Back,130.0,5,,,,""
2021-04-12,Barbell Deadlift,Back,120.0,6,,,,""
2021-04-12,Barbell Deadlift,Back,120.0,6,,,,""
2021-04-12,Wide Grip Barbell Row,Back,70.0,10,,,,"Warmup"
2021-04-12,Wide Grip Barbell Row,Back,80.0,8,,,,""
2021-04-12,Wide Grip Barbell Row,Back,90.0,6,,,,""
2021-04-12,Wide Grip Barbell Row,Back,100.0,5,,,,""
2021-04-12,Wide Grip Barbell Row,Back,100.0,5,,,,""
2021-04-12,Wide Grip Barbell Row,Back,100.0,6,,,,""
2021-04-12,Wide Grip Barbell Row,Back,100.0,5,,,,""
2021-04-12,Barbell Curl Wide Grip,Biceps,10.0,15,,,,"Warmup"
2021-04-12,Barbell Curl Wide Grip,Biceps,30.0,8,,,,"Warmup"
2021-04-12,Barbell Curl Wide Grip,Biceps,35.0,6,,,,""
2021-04-12,Barbell Curl Wide Grip,Biceps,35.0,6,,,,""
2021-04-12,Barbell Curl Wide Grip,Biceps,40.0,6,,,,""
2021-04-12,Barbell Curl Wide Grip,Biceps,40.0,8,,,,""
2021-04-12,Barbell Curl Wide Grip,Biceps,40.0,10,,,,""
2021-04-12,Barbell Curl Wide Grip,Biceps,45.0,6,,,,""
2021-04-12,Lat Pull Down Wide Grip,Back,75.0,8,,,,""
2021-04-12,Lat Pull Down Wide Grip,Back,80.0,6,,,,""
2021-04-12,Lat Pull Down Wide Grip,Back,85.0,6,,,,""
2021-04-12,Lat Pull Down Wide Grip,Back,90.0,5,,,,""
2021-04-12,Lat Pull Down Wide Grip,Back,95.0,5,,,,""
2021-04-12,Lat Pull Down Wide Grip,Back,95.0,5,,,,""
2021-04-12,Horizontal Cable Curl,Biceps,15.0,15,,,,""
2021-04-12,Horizontal Cable Curl,Biceps,30.0,8,,,,""
2021-04-12,Horizontal Cable Curl,Biceps,30.0,8,,,,""
2021-04-12,Horizontal Cable Curl,Biceps,35.0,6,,,,""
2021-04-12,Horizontal Cable Curl,Biceps,35.0,6,,,,""
2021-04-12,Horizontal Cable Curl,Biceps,35.0,9,,,,""
2021-04-12,Cable Pulldown,Back,15.0,15,,,,""
2021-04-12,Cable Pulldown,Back,20.0,11,,,,""
2021-04-12,Cable Pulldown,Back,22.5,10,,,,""
2021-04-12,Leg Raises,Abs,0.0,20,,,,""
2021-04-12,Leg Raises,Abs,4.0,20,,,,""
2021-04-12,Leg Raises,Abs,2.0,20,,,,""
2021-04-12,Leg Raises,Abs,2.0,20,,,,""
2021-04-12,Leg Raises,Abs,2.0,20,,,,""
2021-04-13,Flat Barbell Bench Press,Chest,20.0,30,,,,"Warmup"
2021-04-13,Flat Barbell Bench Press,Chest,50.0,20,,,,"Warmup"
2021-04-13,Flat Barbell Bench Press,Chest,80.0,8,,,,"Warmup"
2021-04-13,Flat Barbell Bench Press,Chest,100.0,4,,,,""
2021-04-13,Flat Barbell Bench Press,Chest,100.0,5,,,,""
2021-04-13,Flat Barbell Bench Press,Chest,100.0,4,,,,""
2021-04-13,Flat Barbell Bench Press,Chest,100.0,6,,,,""
2021-04-13,Flat Barbell Bench Press,Chest,100.0,6,,,,""
2021-04-13,Flat Barbell Bench Press,Chest,90.0,10,,,,""
2021-04-13,Overhead Press,Shoulders,20.0,15,,,,"Warmup"
2021-04-13,Overhead Press,Shoulders,40.0,10,,,,""
2021-04-13,Overhead Press,Shoulders,50.0,6,,,,""
2021-04-13,Overhead Press,Shoulders,50.0,6,,,,""
2021-04-13,Overhead Press,Shoulders,55.0,4,,,,""
2021-04-13,Overhead Press,Shoulders,55.0,2,,,,""
2021-04-13,Overhead Press,Shoulders,50.0,7,,,,""
2021-04-13,Close Grip Barbell Bench Press,Triceps,20.0,20,,,,"Warmup"
2021-04-13,Close Grip Barbell Bench Press,Triceps,50.0,12,,,,"Warmup"
2021-04-13,Close Grip Barbell Bench Press,Triceps,70.0,10,,,,""
2021-04-13,Close Grip Barbell Bench Press,Triceps,75.0,8,,,,""
2021-04-13,Close Grip Barbell Bench Press,Triceps,75.0,7,,,,""
2021-04-13,Close Grip Barbell Bench Press,Triceps,75.0,8,,,,""
2021-04-13,Close Grip Barbell Bench Press,Triceps,70.0,12,,,,""
2021-04-13,Incline Barbell Bench Press,Chest,70.0,6,,,,""
2021-04-13,Incline Barbell Bench Press,Chest,70.0,7,,,,""
2021-04-13,Incline Barbell Bench Press,Chest,75.0,5,,,,""
2021-04-13,Incline Barbell Bench Press,Chest,75.0,6,,,,""
2021-04-13,Incline Barbell Bench Press,Chest,75.0,5,,,,""
2021-04-13,Inclined Dumbbell Lateral Raises,Shoulders,12.0,20,,,,""
2021-04-13,Inclined Dumbbell Lateral Raises,Shoulders,20.0,20,,,,""
2021-04-13,Inclined Dumbbell Lateral Raises,Shoulders,24.0,16,,,,""
2021-04-13,Inclined Dumbbell Lateral Raises,Shoulders,28.0,14,,,,""
2021-04-13,Inclined Dumbbell Lateral Raises,Shoulders,28.0,15,,,,""
2021-04-13,Seated Dumbbell Lateral Raise,Shoulders,20.0,10,,,,""
2021-04-13,Rope Push Down,Triceps,25.0,10,,,,""
2021-04-13,Seated Dumbbell Lateral Raise,Shoulders,20.0,12,,,,""
2021-04-13,Seated Dumbbell Lateral Raise,Shoulders,20.0,14,,,,""
2021-04-13,Seated Dumbbell Lateral Raise,Shoulders,24.0,10,,,,""
2021-04-13,Seated Dumbbell Lateral Raise,Shoulders,20.0,10,,,,""
2021-04-13,Rope Push Down,Triceps,27.5,12,,,,""
2021-04-13,Rope Push Down,Triceps,27.5,8,,,,""
2021-04-13,Rope Push Down,Triceps,27.5,10,,,,""
2021-04-13,Rope Push Down,Triceps,30.0,10,,,,""
2021-04-13,Rope Push Down,Triceps,30.0,10,,,,""
2021-04-13,Dips,Chest,0.0,8,,,,""
2021-04-13,Hanging Leg Raise,Abs,0.0,15,,,,""
2021-04-13,Dips,Chest,0.0,10,,,,""
